9.319532281	123.4705594	44.96395064	164.6645793
7.562327128	126.6921754	43.86225507	172.4282308
6.056770589	127.6823048	42.51945219	171.4064913
4.983215122	126.4361909	40.67125521	160.8837495
4.450994065	126.5867529	38.08048428	149.3087145
4.562081657	132.7471008	34.6550445	144.7890304
5.421390841	147.7693571	30.54533639	149.1732514
7.053014522	170.9410933	26.10634714	157.8453751
9.314490492	195.6629359	21.73029515	162.7196892
11.92678745	210.9281413	17.69920848	158.4777564
14.61544366	212.0845179	14.17980985	146.9375523
17.23494606	205.8858921	11.30650726	134.1969816
19.77004813	201.187297	9.204502007	125.2315349
22.23914035	202.623778	7.912829526	121.6535331
24.60899514	211.1304353	7.316758516	121.9874883
26.78693109	224.7763756	7.189215273	122.8525326
28.66055837	238.0690788	7.303208247	121.3663604
30.12258616	242.9013203	7.50186373	118.2115899
31.0672816	234.3596565	7.68013406	118.5027216
31.39563494	215.3424835	7.741126275	129.0092228
31.05049844	193.2143928	7.618997805	153.9656953
30.05121598	174.1234393	7.390589345	191.4144363
28.48841859	160.9933406	7.387696843	231.1202728
26.48539737	154.24895	8.160922152	258.2921231
24.16606366	152.7247106	10.22636195	264.9398172
21.64996223	153.8597647	13.7351583	256.5068574
19.05711906	154.0846672	18.34563528	243.9173729
16.4981585	150.6699544	23.43892649	233.853839
14.05097984	143.6970321	28.48816012	227.846155
11.75073313	135.6527928	33.23441933	225.1231909
9.61263909	129.5670883	37.54687361	223.8183784
7.671631306	127.3303296	41.19688723	221.0356857
5.999488246	128.2659274	43.84175682	214.1869926
4.679846394	129.276443	45.23922169	203.1269088
3.764238548	127.5549352	45.44709349	190.1644826
3.248381152	122.9280848	44.79232634	177.9258789
3.08	117.4322429	43.63550145	167.7669361
3.174666728	113.6060108	42.13202972	159.8105454
3.418245117	113.2489627	40.16801529	153.7721185
3.668073304	117.0423798	37.50350101	149.5941857
3.784211658	125.140726	34.01245872	147.3107286
3.699005994	138.1118913	29.84235055	146.2481076
3.488491418	156.9078601	25.3732733	144.7131462
3.387119504	181.2741758	21.02336907	141.0796109
3.71206417	207.2399798	17.08258481	135.3572969
4.72243184	226.6367281	13.70475128	129.3077926
6.492255485	232.7607776	10.99801778	124.8587913
8.880015076	227.2861057	9.057723783	122.7806455
11.61717902	217.6560665	7.896539328	122.6990966
14.452415	209.6230754	7.382266066	123.4983074
17.24744117	204.8084447	7.286332294	123.6651838
19.96660497	202.3721111	7.400929161	122.5074604
22.59563573	200.5706105	7.599066106	121.9514619
25.07482835	197.2701283	7.789685319	126.5093507
27.29495156	190.917161	7.85682637	140.8147851
29.13443713	182.0616692	7.705514674	166.630486
30.49277681	173.2145886	7.421407139	200.2760708
31.3028851	166.7195396	7.395480246	232.4153823
31.53	162.8202769	8.235265118	254.1279475
31.16351862	159.6584674	10.44789072	264.1169673
30.20728036	155.4118808	14.11258131	266.3452619
28.68154545	150.5185049	18.82201366	263.3052153
26.64125089	146.8694496	23.95207625	255.3569257
24.18961705	144.9879135	29.01097218	244.046209
21.46151599	142.9278995	33.75671072	232.1735048
18.5851213	137.8868535	38.03774011	220.7705269
15.66411547	129.1862045	41.6023561	208.4791869
12.80650494	119.7051633	44.11520445	194.5691891
10.16859637	113.3227388	45.35993859	181.2916666
7.950419212	111.6106943	45.41060592	171.9342712
6.318620554	113.7334916	44.60095493	167.1070154
5.309279188	117.7586591	43.30764041	164.1831742
4.793549659	121.658266	41.70625999	160.3802087
4.53872567	124.7068882	39.67914611	155.5016247
4.32154068	128.5629405	36.95586634	150.9837213
4.025894469	136.2625607	33.39197802	147.0057576
3.689480996	150.2938339	29.15782296	141.8527593
3.49516632	171.6066837	24.6726593	134.5631408
3.704337167	198.9043181	20.36384225	127.2745607
4.539142922	227.071452	16.49709581	123.789659
6.06515039	246.5877599	13.20689198	126.1332539
8.15458192	249.2052551	10.60516347	132.6884332
10.56319848	236.8347942	8.78686137	138.8887846
13.06234626	219.9265474	7.734597606	139.9643107
15.52568557	208.3940974	7.276905787	134.1410697
17.92064835	207.2565858	7.177550305	123.5762685
20.24035558	215.4959119	7.258230956	112.6750552
22.44634608	224.8949169	7.422667207	106.42409
24.45789291	224.0269557	7.58340861	109.9930371
26.17369708	209.4340025	7.616558757	128.1277297
27.49559231	189.3032559	7.444237742	162.7049374
28.33992419	173.2733053	7.20201761	208.3872236
28.6422711	164.5572724	7.326872138	250.17663
28.36498171	161.0104178	8.42128044	271.6016251
27.50642514	159.3371962	10.9253958	270.3972189
26.10397683	157.9405669	14.82808034	258.7126423
24.22858183	156.8876024	19.66451713	247.7082343
21.97524563	156.2569088	24.8139854	239.432219
19.45238518	155.0198517	29.82959303	230.7454624
16.77237908	151.3918883	34.51064984	219.9833704
14.05024516	144.3944953	38.713332	209.0881681
11.41551645	135.1769727	42.16910411	200.8691796
9.025621253	126.5201698	44.53594565	195.8808076
7.05220806	120.8017793	45.62457428	192.4005983
5.624705585	118.0399095	45.55489068	188.655833
4.760811123	115.8251513	44.67937151	184.2190722
4.342651136	112.1779388	43.33233178	179.4614006
4.165402269	108.8720771	41.60927207	174.665982
4.025554611	110.6656557	39.35023093	170.0882839
3.799937102	121.4566935	36.33820559	166.1956917
3.497052925	141.6327998	32.54897416	163.0852278
3.276342608	167.0513105	28.24120593	159.8495743
3.410180499	190.5749662	23.82041671	155.2304417
4.167107167	207.3855178	19.62784711	149.0458836
5.66141474	217.0646391	15.86034838	142.428661
7.779038785	219.2133238	12.64937416	136.6340023
10.25237867	212.5730818	10.14038069	132.3029782
12.82652067	199.6817319	8.450361238	129.8354918
15.37399335	187.6769977	7.563183499	129.2526668
17.87607984	183.2498809	7.295526205	128.9063742
20.32386868	188.7661728	7.367117505	125.5318033
22.64985262	201.828056	7.507460951	117.7191778
24.73847433	216.0952379	7.543156842	109.5248113
26.47648367	224.1699888	7.45894672	109.3874985
27.78414973	223.1076091	7.412739234	125.5290955
28.61093461	215.9221944	7.654825998	161.5363846
28.91908603	206.252789	8.365748876	212.6033404
28.67816482	195.2781787	9.561640159	263.7532563
27.87268556	184.0790883	11.20746333	296.0298542
26.51542153	174.9377129	13.41996516	300.5136894
24.65997609	169.3059039	16.45726335	284.0970341
22.40405899	165.6410649	20.44599636	259.8870081
19.87614553	159.7196289	25.17407688	237.1850847
17.21103262	148.6304822	30.18393897	219.9668834
14.53173427	134.4537755	34.99593193	209.1438146
11.95141874	121.9418574	39.20493043	203.7239135
9.590190513	114.5206258	42.46594463	200.7344543
7.582074787	113.0715822	44.53304994	196.0815718
6.049024518	115.7790806	45.36884549	187.3287822
5.048271578	118.4758892	45.18287391	175.9515381
4.529256754	117.6079145	44.31019709	166.1325498
4.334331904	114.5030677	43.00603382	161.2936505
4.250747016	114.7507792	41.30790875	161.6435499
4.099482147	123.8558795	39.05691028	164.3225258
3.831375654	144.8273177	36.05984892	165.8451028
3.581873864	176.5931359	32.28556973	164.2707752
3.632914261	211.015082	27.9570077	158.8585763
4.277461204	233.9387985	23.46923214	149.2968949
5.660859527	236.4472585	19.21155936	136.9567379
7.707018043	223.8062183	15.45217693	125.9487596
10.1769986	209.5995779	12.35023222	120.8028445
12.80371205	205.1458048	10.0083744	122.8868399
15.39996725	214.0327747	8.46395952	129.225277
17.88291402	230.4862369	7.638690508	134.1002629
20.23407774	241.3073249	7.341360257	132.6886078
22.44599388	236.4888328	7.350001488	124.835994
24.48647464	219.5745497	7.49503098	115.528221
26.28536456	201.4624367	7.665557384	111.9434117
27.74243356	188.5582859	7.760077447	120.398318
28.75207328	179.9437772	7.67805564	144.6812988
29.22953457	171.7370783	7.414512506	184.4411859
29.1233037	162.3964481	7.20145426	231.9262529
28.41659638	154.2414218	7.542299014	270.6736985
27.13145181	150.436238	9.02156377	285.818662
25.33531103	151.1079422	11.96312237	278.9012385
23.13536283	153.0328014	16.20050069	263.7252549
20.65581128	153.1281413	21.1789731	251.2239904
18.01486418	150.5631115	26.30915519	243.9809226
15.32127049	145.5564641	31.23899708	239.1453074
12.69022638	138.3769152	35.81302277	232.9643415
10.25843554	129.944019	39.84229669	224.1581232
8.17612533	122.1333781	42.99828777	214.1649978
6.569251838	116.7288254	44.96239503	204.663928
5.488056855	114.3507734	45.65908799	195.7816129
4.874275478	114.6078957	45.32278844	186.8754019
4.573355298	117.234132	44.33005624	178.3888682
4.391830725	122.9620189	42.93816405	171.8818444
4.176067978	133.0310011	41.13225991	167.6030374
3.884137773	147.8162897	38.69543711	163.1013305
3.626842804	165.9451229	35.45313935	156.0318117
3.650175236	184.2740563	31.49593366	147.9160546
4.237434227	198.8899855	27.17797498	143.1915094
5.558593663	207.7072715	22.88559964	144.7096684
7.561893051	212.7529297	18.81544658	150.8401672
10.00072108	218.3334336	15.01546989	157.0093209
12.58442958	226.5986478	11.66709593	160.7615288
15.13074921	235.3029365	9.305569945	164.9533948
17.60167644	239.5394142	8.695628581	175.2965356
20.02000307	236.4187347	10.39300679	195.3187527
22.36572906	227.6329622	14.33337708	223.1225721
24.5437424	216.7956283	19.8050953	251.8317145
26.42675111	206.1875707	25.84359248	273.1852274
27.91161444	196.4689404	31.70945923	281.1980949
28.93589498	187.5956808	37.05221943	274.7389009
29.45490868	179.2964099	41.69949126	259.2635524
29.41884784	171.5658423	45.3898324	244.3427091
28.7828467	165.0800026	47.77186091	237.4231485
27.54321169	160.6368149	48.64954065	239.1780819
25.76278627	157.9409352	48.18084858	242.4611413
23.55790732	155.4467122	46.80930206	236.8677866
21.0577523	151.7769672	44.98120749	219.0263643
18.37449456	146.8486509	42.87925665	196.4821262
15.6108015	141.2540985	40.3721773	179.099812
12.89057886	135.1782872	37.2140982	171.2306087
10.37241361	128.7435151	33.33896019	171.2603043
8.222371821	122.9771872	29.00478067	174.5390454
6.562526463	119.2351947	24.65703914	176.6656326
5.428981003	117.6601711	20.64339711	175.4400178
4.759189226	117.1735867	17.06105161	170.8387348
4.41065415	117.4036988	13.86588532	164.0564122
4.207023101	120.2352939	11.08300784	156.5611699
4.002786365	129.105966	8.869846633	149.334347
3.749113183	146.5242187	7.379765134	142.4989624
3.535583629	170.9581343	6.598051168	135.7247688
3.579146027	195.0672285	6.323338131	129.2079862
4.142982854	209.4040605	6.291674246	124.0350334
5.407936724	211.582246	6.312530991	121.1466934
7.368214348	209.5034722	6.31651605	120.1536374
9.826770967	213.4737543	6.317572331	119.5693426
12.49925308	227.7934821	6.347692339	118.0813633
15.1516387	247.0000812	6.412279111	115.5957222
17.67631622	257.6330409	6.48527025	113.3946517
20.0702942	249.93097	6.538026676	113.255391
22.35498932	229.1367019	6.574857802	115.7396372
24.50507598	208.1368992	6.641565671	118.9408337
26.42827991	194.4204159	6.791997132	119.5807075
27.99398123	187.7533418	7.030209799	116.6581937
29.07868247	183.4058164	7.271477144	114.3960641
29.59648031	176.1831218	7.369024145	120.6261141
29.50711447	164.9926252	7.226237383	141.8929324
28.81444901	153.5711831	6.955499802	178.6551843
27.56315003	145.8390274	6.97774465	221.0771642
25.82811641	142.693306	7.939595042	250.4086491
23.69699675	142.8026575	10.4214805	254.9127674
21.25911314	144.3362384	14.59630245	243.0501724
18.60861076	145.6847153	20.10337087	231.2126908
15.85458403	145.2933979	26.25512589	227.3460832
